"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"1608",6,1,51,0,0.73445066,-6.18,-12.2,-18,0,1,0,1,3,3,0,3
"1615",6,1,52,0,0.68814689,-5.1,-13.2,-8,0,1,0,1,2,3,0,3
"1622",6,1,53,0,0.63628988,2.71,-13.7,-8,0,1,0,1,2,2,0,3
"1629",6,1,54,0,0.58624793,5.3,-13,-8,0,1,0,4,2,2,0,3
"1636",6,1,55,0,0.54174237,4.34,-12,-8,0,1,0,3,2,2,0,3
"1643",6,1,55,0,0.50272345,3.62,-11.4,-8,0,1,0,3,2,2,0,3
"1650",6,1,56,0,0.46692062,3,-10.8,-8,0,4,0,3,2,2,0,3
"1657",6,1,57,0,0.43454753,2.48,-10.3,-8,0,3,0,3,2,2,0,3
"1664",6,1,58,0,0.40513897,2.06,-9.89999999999998,-8,0,3,0,3,2,2,0,3
"1671",6,1,59,0,0.37811867,1.7,-9.60000000000002,-8,0,3,0,2,2,2,0,3
"1678",6,1,60,0,0.35309917,1.4,-9.30000000000001,-8,0,3,0,2,2,2,0,3
"1685",6,1,61,0,0.32978974,1.17,-9.10000000000002,-6,0,3,0,2,2,2,0,3
"1692",6,1,62,0,0.30835509,2.87,-8.69999999999999,-6,0,2,0,2,2,2,0,3
"1699",6,1,63,0,0.29006185,2.38,-8.19999999999999,-6,0,2,0,2,1,1,0,0
"1706",6,1,63,0,0.27446143,1.97,-7.80000000000001,-4,0,2,0,2,1,1,0,0
"1713",6,1,64,0,0.2615112,3.55,-7.39999999999998,-4,0,2,0,2,1,1,0,0
"1720",6,1,65,0,0.25234271,2.99,-6.80000000000001,-4,0,2,0,2,1,1,0,0
"1727",6,1,66,0,0.2466136,2.47,-6.30000000000001,-4,0,2,0,2,1,1,0,0
"1734",6,1,67,0,0.24372255,2.04,-5.90000000000001,-4,0,2,0,2,1,1,0,0
"1741",6,1,68,0,0.24320583,1.68,-5.59999999999999,-4,0,2,0,2,1,1,0,0
"1748",6,1,69,0,0.24467571,1.38,-5.30000000000001,-4,0,2,0,1,1,1,0,0
"1755",6,1,70,0,0.24770479,1.14,-5.09999999999999,-4,0,2,0,1,1,1,0,0
"1762",6,1,71,0,0.25205754,0.94,-4.90000000000001,-4,0,2,0,1,1,1,0,0
"1769",6,1,71,0,0.25754611,0.78,-4.69999999999999,-7,0,1,0,1,1,1,0,0
"1776",6,1,72,0,0.2635587,-2.21,-4.69999999999999,-7,0,1,0,1,1,1,0,0
"1783",6,1,73,0,0.26753005,-1.97,-5.09999999999999,-7,0,1,0,1,1,1,0,0
"1790",6,1,74,0,0.26928754,-1.63,-5.5,-7,0,1,0,1,1,1,0,0
"1797",6,1,75,0,0.26915343,-1.35,-5.69999999999999,-7,0,1,0,1,1,1,0,0
"1804",6,1,76,0,0.26744032,-1.12,-5.90000000000001,-7,0,1,0,1,1,1,0,0
"1811",6,1,77,0,0.26445832,-0.92,-6.10000000000002,-7,0,1,0,1,1,1,0,0
"1818",6,1,78,0,0.26044962,-0.76,-6.30000000000001,-7,0,1,0,1,1,1,0,0
"1825",6,1,79,0,0.25549935,-0.63,-6.39999999999998,-7,0,1,0,1,1,1,0,0
"1832",6,1,79,0,0.24985851,-0.52,-6.5,-7,0,1,0,1,1,1,0,0
"1839",6,1,80,0,0.2436383,-0.43,-6.60000000000002,-7,0,1,0,1,1,1,0,0
"1846",6,1,81,0,0.23711835,2.34,-6.60000000000002,-4,0,1,0,1,1,1,0,0
"1853",6,1,82,0,0.2326523,2.29,-6.10000000000002,-4,0,1,0,1,1,1,0,0
"1860",6,1,83,0,0.23078413,1.88,-5.80000000000001,-4,0,1,0,4,1,1,0,0
"1867",6,1,84,0,0.23112573,1.55,-5.5,-4,0,1,0,3,1,1,0,0
"1874",6,1,85,0,0.23326672,1.28,-5.19999999999999,-4,0,1,0,3,1,1,0,0
"1881",6,1,86,0,0.2369225,1.06,-5,-4,0,1,0,3,1,1,0,0
"1888",6,2,87,0,0.24174427,0.87,-4.80000000000001,-4,0,1,0,3,1,1,0,0
"1895",6,2,87,0,0.24753785,0.72,-4.69999999999999,-4,0,1,0,3,1,1,0,0
"1902",6,2,88,0,0.25422162,0.6,-4.59999999999999,-4,0,1,0,2,1,1,0,0
"1909",6,2,89,0,0.26161637,0.49,-4.5,-4,0,1,0,2,1,1,0,0
"1916",6,2,90,0,0.26959513,0.4,-4.40000000000001,-4,0,1,0,2,1,1,0,0
"1923",6,2,91,0,0.27805286,0.33,-4.30000000000001,-4,0,1,0,2,1,1,0,0
"1930",6,2,92,0,0.28687021,0.27,-4.19999999999999,-4,0,1,0,2,0,0,0,0
"1937",6,2,93,0,0.29604565,0.23,-4.19999999999999,-4,0,1,0,2,0,0,0,0
"1944",6,2,94,0,0.30541955,0.19,-4.19999999999999,-4,0,1,0,2,0,0,0,1
"1951",6,2,95,0,0.31442827,-6.13,-4.40000000000001,-4,0,1,0,2,0,0,0,1
"1958",6,2,95,0,0.31762341,-5.82,-5.5,-4,0,1,0,2,0,0,0,1
"1965",6,3,96,0,0.31411576,-4.8,-6.5,-4,0,1,0,2,0,0,0,1
"1972",6,3,97,0,0.30501614,-3.96,-7.30000000000001,-4,0,1,0,2,0,0,0,1
"1979",6,3,98,0,0.29136691,-3.27,-7.89999999999998,-4,0,1,0,4,4,4,0,0
"1986",6,3,99,0,0.27391075,-2.7,-8.5,-4,0,1,0,3,3,3,0,0
