ID_flight,bank,distacleg,discrdistacleg,distaclegend,brgaclegend,distaclegendsecondstas,actionhdgval,actionspdval,actionspdsel,actionfdsel,thr68y78y88y93y98,discrDistACLegAccum,discrDistACLegAvgGlobal,discrDistACLegAvg20,discrDistACLegAvg40,accumConsecDiscrDistACLeg3orMore,accumConsecDiscrDistACLeg3orMoreDisc05,accumActionHdgValChange,percentActionHdgValChangeLast20,percentActionHdgValChangeLast40,PBNleg,PBNlegCourse,PBNnxtlegCourse,PBNDistDiscr,PBNLogCheck,PBNNxtTrnPointCheck,PBNMapCheck,PBNMapClick,PBNTrackCheck,PBNWPTCheck,angleM,angleCLCrs,anglePBNleg,anglePBNnxtleg,dstNxtTP,angleBrM,dscrAngleBrM,angleDiffBrM,dscrBank,bankDiff,PBNLegChange,PBNLegEndType,PBNdeviationIntegr,PBNdeviationIntegrCorr,PBNdeviation,PBNlegLength,PBNlegPercent,phaseTxt,angleLegDiff
988,-0.33,0.00290075,0,2.90302382,127.04664488,31,128,260,1,1,0,594,1,0,0,0,0,14,0,0,5,127,174,0,0,0,0,0,0,0,127.7,127,127,174,2.9062758813522,-0.700000000000003,0,0,0,0.0193906038445716,0,1,0,0,-0.00290075,11.6,75.0435711298843,2,-47
989,-0.32,0.0018838,0,2.85520007,127.06664475,30,128,260,1,1,0,594,1,0,0,0,0,14,0,0,5,127,174,0,0,0,0,0,0,0,127.7,127,127,174,2.85839854999375,-0.700000000000003,0,0,0,0.0193906038445716,0,1,0,0,-0.0018838,11.6,75.4563140029406,2,-47
990,-0.31,0.00089377,0,2.80741286,127.08675749,30,128,260,1,1,0,594,1,0,0,0,0,14,0,0,5,127,174,0,0,0,0,0,0,0,127.7,127,127,174,2.81055780730677,-0.700000000000003,0,0,0,0.0193906038445716,0,1,0,0,-0.00089377,11.6,75.8687420241269,2,-47
991,-0.3,0.00010881,0,2.76020716,127.10780108,29,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,127.7,127,127,174,2.76329923022357,-0.700000000000003,0,0,0,0.0193906038445716,0,1,0,0,0.00010881,11.6,76.2761541460467,2,-47
992,-0.3,0.00115416,0,2.71045787,127.13051362,29,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,127.7,127,127,174,2.71349420585162,-0.700000000000003,0,0,0,0,0,1,0,0,0.00115416,11.6,76.7055241608319,2,-47
993,-0.29,0.00213888,0,2.66278016,127.15268854,28,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,127.7,127,127,174,2.66576308821055,-0.700000000000003,0,0,0,0.0193906038445716,0,1,0,0,0.00213888,11.6,77.1170170518397,2,-47
994,-0.35,0.00312203,0,2.61361276,127.17567334,28,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,127.7,127,127,174,2.61654061276678,-0.700000000000003,0,0,0,-0.11634362306743,0,1,0,0,0.00312203,11.6,77.5413732144177,2,-47
995,-0.81,0.00423575,0,2.56019383,127.20264182,27,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,127.7,127,127,174,2.56306184123915,-0.700000000000003,0,0,0,-0.891967776850295,0,1,0,0,0.00423575,11.6,78.0024246484598,2,-47
996,-1.66,0.00520246,0,2.51015477,127.22717325,26,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,127.8,127,127,174,2.51296672340385,-0.799999999999997,0,-0.193906038445705,0,-1.64820132678859,0,1,0,0,0.00520246,11.6,78.4343086986574,2,-47
997,-2.74,0.0061419,0,2.46244164,127.25188256,26,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,1,0,0,0,0,127.8,127,127,174,2.46520013843946,-0.799999999999997,0,0,0,-2.09418521521374,0,1,0,0,0.0061419,11.6,78.8461230881709,2,-47
998,-3.99,0.0069862,0,2.41465602,127.27529411,25,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,127.9,127,127,174,2.41736099456423,-0.900000000000006,0,-0.193906038445733,0,-2.42382548057145,0,1,0,0,0.0069862,11.6,79.2585603260604,2,-47
999,-5.39,0.00782309,0,2.36508997,127.29961233,25,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,127.9,127,127,174,2.36773942067271,-0.900000000000006,0,0,-1,-2.71468453824003,0,1,0,0,0.00782309,11.6,79.686370136537,2,-47
1000,-6.8,0.00844238,0,2.31730447,127.31938022,24,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,128.1,127,127,174,2.31990038593263,-1.09999999999999,0,-0.387812076891411,-1,-2.7340751420846,0,1,0,0,0.00844238,11.6,80.0988080738053,2,-47
1001,-8.25,0.00896062,0,2.26915547,127.33744561,24,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,128.2,127,127,174,2.27169745145082,-1.19999999999999,0,-0.193906038445705,-1,-2.81163755746289,0,1,0,0,0.00896062,11.6,80.5143747463084,2,-47
1002,-9.71,0.00925912,0,2.22129679,127.35056558,23,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,128.4,127,127,174,2.22378515888125,-1.40000000000001,0,-0.387812076891466,-1,-2.83102816130746,0,1,0,0,0.00925912,11.6,80.9274280308478,2,-47
1003,-11.32,0.00935937,0,2.16922221,127.35953877,23,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,128.7,127,127,174,2.17165223488885,-1.69999999999999,0,-0.581718115337116,-1,-3.12188721897603,0,1,0,0,0.00935937,11.6,81.3768579378847,2,-47
1004,-12.81,0.00916005,0,2.12092615,127.36032954,22,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,129,127,127,174,2.12330207795341,-2,0,-0.581718115337171,-1,-2.88919997284117,0,1,0,0,0.00916005,11.6,81.793663044941,2,-47
1005,-14.33,0.00867538,0,2.07201155,127.35331998,22,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,129.4,127,127,174,2.07433267900561,-2.40000000000001,0,-0.775624153782876,-1,-2.94737178437489,0,1,0,0,0.00867538,11.6,82.21578614934,2,-47
1006,-15.83,0.0078667,0,2.02382303,127.33667732,21,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,129.8,127,127,174,2.02609017713931,-2.80000000000001,0,-0.775624153782876,-1,-2.90859057668574,0,1,0,0,0.0078667,11.6,82.6316322608816,2,-47
1007,-17.37,0.00667826,0,1.97454382,127.30829889,21,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,1,0,0,0,0,0,130.2,127,127,174,1.97675576500972,-3.19999999999999,0,-0.775624153782821,-1,-2.98615299206403,0,1,0,0,0.00667826,11.6,83.0568705303453,2,-47
1008,-18.87,0.00510214,0,1.926573,127.2667812,20,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,130.7,127,127,174,1.92873120997905,-3.69999999999999,0,-0.969530192228581,-1,-2.90859057668574,0,1,0,0,0.00510214,11.6,83.4708073244911,2,-47
1009,-20.44,0.00297909,0,1.87624119,127.20657144,20,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,131.2,127,127,174,1.87834301560535,-4.19999999999999,0,-0.969530192228581,-2,-3.04432480359775,0,1,0,0,0.00297909,11.6,83.9051136628477,2,-47
1010,-22.04,0.00029796,0,1.82485856,127.12551242,19,175,260,1,1,0,594,1,0,0,0,0,15,5,2,5,127,174,0,0,0,0,0,0,0,131.9,127,127,174,1.82690282570966,-4.90000000000001,0,-1.35734226912005,-2,-3.10249661513146,0,1,0,0,0.00029796,11.6,84.3484925552128,2,-47
1011,-23.36,0.0023582,0,1.78260119,127.04081707,19,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,132.4,127,127,174,1.78459811099625,-5.40000000000001,-1,-0.969530192228581,-2,-2.55955970748346,0,1,0,0,-0.0023582,11.6,84.7131528142294,3,-47
1012,-25.16,0.00664248,0,1.72509356,126.89661109,18,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,133.2,127,127,174,1.72702606136628,-6.19999999999999,-1,-1.5512483075657,-2,-3.49030869202289,0,1,0,0,-0.00664248,11.6,85.2094816734052,3,-47
1013,-26.69,0.01094119,0,1.67617398,126.74374798,18,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,134,127,127,174,1.67805167650392,-7,-1,-1.55124830756575,-2,-2.96676238821946,0,1,0,0,-0.01094119,11.6,85.6317931760627,3,-47
1014,-28.17,0.01590638,0,1.62785621,126.5583866,17,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,134.8,127,127,174,1.62967978171361,-7.80000000000001,-1,-1.55124830756575,-2,-2.8698093689966,0,1,0,0,-0.01590638,11.6,86.0490663652791,3,-47
1015,-29.4,0.02144233,0,1.5802194,126.34126489,17,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,135.7,127,127,174,1.58198960567247,-8.69999999999999,-1,-1.7451543460114,-2,-2.3850442728823,0,1,0,0,-0.02144233,11.6,86.4606676033497,3,-47
1016,-30.27,0.02773197,0,1.5326217,126.08244127,16,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,136.6,127,127,174,1.53433858700195,-9.59999999999999,-1,-1.74515434601146,-2,-1.68698253447773,0,1,0,0,-0.02773197,11.6,86.8722487432295,3,-47
1017,-30.78,0.03515731,0,1.48250656,125.76085704,16,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,137.5,127,127,174,1.48416731204304,-10.5,-2,-1.74515434601146,-2,-0.988920796073156,0,1,0,0,-0.03515731,11.6,87.3060507115319,3,-47
1018,-30.95,0.04296879,0,1.43525079,125.40462499,15,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,138.5,127,127,174,1.43685860101235,-11.5,-2,-1.93906038445716,-2,-0.329640265357714,0,1,0,0,-0.04296879,11.6,87.7156941839952,3,-47
1019,-30.88,0.05154122,0,1.38819287,124.9928929,15,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,139.4,127,127,174,1.38974796660622,-12.4,-2,-1.74515434601146,-2,0.135734226912002,0,1,0,0,-0.05154122,11.6,88.1243640485609,3,-47
1020,-30.68,0.06086154,0,1.34153741,124.5208995,14,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,140.3,127,127,174,1.34304024576459,-13.3,-2,-1.74515434601146,-2,0.387812076891431,0,1,0,0,-0.06086154,11.6,88.530501423726,3,-47
1021,-30.43,0.07091528,0,1.29509364,123.98266916,14,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,141.2,127,127,174,1.29654444116849,-14.2,-2,-1.7451543460114,-2,0.484765096114291,0,1,0,0,-0.07091528,11.6,88.9359850658319,3,-47
1022,-30.18,0.08301447,0,1.24376211,123.29503277,13,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,142.2,127,127,174,1.24515541112121,-15.2,-3,-1.93906038445716,-2,0.484765096114291,0,1,0,0,-0.08301447,11.6,89.3859345503323,3,-47
1023,-30,0.09488906,0,1.19717151,122.57641084,13,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,143.1,127,127,174,1.19851261906461,-16.1,-3,-1.74515434601146,-2,0.349030869202289,0,1,0,0,-0.09488906,11.6,89.7963684053071,3,-47
1024,-29.9,0.1073418,0,1.15159938,121.77456207,12,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,144,127,127,174,1.15288943522521,-17,-3,-1.74515434601146,-2,0.193906038445719,0,1,0,0,-0.1073418,11.6,90.2001953041405,3,-47
1025,-29.85,0.12092848,0,1.10531341,120.84224833,12,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,144.9,127,127,174,1.10655161675703,-17.9,-3,-1.74515434601146,-2,0.0969530192228526,0,1,0,0,-0.12092848,11.6,90.6133899273995,3,-47
1026,-29.83,0.13500485,0,1.06034624,119.8089268,11,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,145.8,127,127,174,1.06153406941511,-18.8,-3,-1.74515434601146,-2,0.0387812076891493,0,1,0,0,-0.13500485,11.6,91.0184155023162,3,-47
1027,-29.73,0.14948243,0,1.01692869,118.67139487,11,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,146.6,127,127,174,1.01806788204572,-19.6,-3,-1.5512483075657,-2,0.193906038445712,0,1,0,0,-0.14948243,11.6,91.4137004778402,3,-47
1028,-29.42,0.16485021,0,0.97388492,117.37912994,10,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,1,0,0,0,0,147.5,127,127,174,0.974975893549593,-20.5,-3,-1.74515434601146,-2,0.601108719181718,0,1,0,0,-0.16485021,11.6,91.8108346650899,3,-47
1029,-28.89,0.18104001,0,0.93143647,115.91721864,10,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,148.4,127,127,174,0.932479893595581,-21.4,-3,-1.74515434601146,-2,1.0277020037623,0,1,0,0,-0.18104001,11.6,92.2088833517443,3,-47
1030,-28.17,0.19769204,0,0.89064161,114.30078107,9,175,260,1,1,0,594,1,0,0,0,0,15,0,2,5,127,174,0,0,0,0,0,0,0,149.2,127,127,174,0.891639336433828,-22.2,-3,-1.5512483075657,-2,1.39612347680916,0,1,0,0,-0.19769204,11.6,92.5990701145816,3,-47
1031,-27.31,0.21498188,1,0.85092633,112.4916114,9,175,260,1,1,0,595,1,0,0,0,0,15,0,0,5,127,174,0,0,0,0,0,0,0,150,127,127,174,0.851879568992049,-23,-3,-1.55124830756575,-2,1.66759193063317,0,1,0,0,-0.21498188,11.6,92.9879787785524,3,-47
1032,-26.37,0.23288923,1,0.81252907,110.47015702,9,175,260,1,1,0,596,1,0,0,0,0,15,0,0,5,127,174,0,0,0,0,0,0,0,150.8,127,127,174,0.813439290684889,-23.8,-3,-1.55124830756575,-2,1.82271676138973,0,1,0,0,-0.23288923,11.6,93.3749851314455,3,-47
1033,-25.23,0.25518142,1,0.76861953,107.73624633,8,175,260,1,1,0,597,1,0,0,0,0,15,0,0,5,127,174,0,0,0,0,0,0,0,151.7,127,127,174,0.769480562406176,-24.7,-3,-1.7451543460114,-2,2.21052883828117,0,1,0,0,-0.25518142,11.6,93.835533607437,3,-47
1034,-24.29,0.27471253,1,0.73339163,105.12853408,8,175,260,1,1,0,598,1,0,0,0,0,15,0,0,5,127,174,0,0,0,0,0,0,0,152.4,127,127,174,0.734213193164091,-25.4,-3,-1.35734226912005,-2,1.82271676138974,0,1,0,0,-0.27471253,11.6,94.2237355088641,3,-47
1035,-23.44,0.29445937,1,0.70081566,102.28200059,7,175,260,1,1,0,599,1,0,0,0,0,15,0,0,5,127,174,0,0,0,0,0,0,0,153,127,127,174,0.701600735609254,-26,-3,-1.16343623067429,-2,1.64820132678858,0,1,0,0,-0.29445937,11.6,94.6034573028592,3,-47
1036,-22.65,0.3147208,1,0.67053812,99.13496066,7,175,260,1,1,0,600,1,0,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,153.7,127,127,174,0.671289282279743,-26.7,-3,-1.35734226911999,-2,1.53185770372116,0,1,0.3147208,0.3147208,-0.3147208,11.6,94.981596607537,3,-47
1037,-21.94,0.33549682,1,0.64289514,95.67111453,7,175,260,1,1,0,601,1,0,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,154.3,127,127,174,0.643615330514592,-27.3,-3,-1.16343623067434,-2,1.37673287296458,0,1,0.65021762,0.65021762,-0.33549682,11.6,95.3581439957466,3,-47
1038,-21.22,0.3586934,1,0.61622181,91.53077202,6,175,260,1,1,0,602,1,0,0,0,0,15,0,0,5,127,174,1,0,0,1,0,0,0,155,127,127,174,0.616912122590306,-28,-3,-1.35734226911999,-2,1.39612347680916,0,1,1.00891102,1.00891102,-0.3586934,11.6,95.7662804374721,3,-47
1039,-20.6,0.38096131,1,0.59478823,87.29935532,6,175,260,1,1,0,603,1,0,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,155.6,127,127,174,0.59545452585405,-28.6,-3,-1.16343623067429,-2,1.20221743836344,0,1,1.38987233,1.38987233,-0.38096131,11.6,96.1481071770199,3,-47
1040,-20.02,0.40313753,1,0.57767568,82.87302645,6,175,260,1,1,0,604,1,1,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,156.1,127,127,174,0.578322808624965,-29.1,-3,-0.969530192228581,-2,1.12465502298516,0,1,1.79300986,1.79300986,-0.40313753,11.6,96.5189566503804,3,-47
1041,-19.47,0.42571235,1,0.56472394,78.20474135,6,175,260,1,1,0,605,1,1,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,156.7,127,127,174,0.565356563375706,-29.7,-3,-1.16343623067429,-1,1.06648321145144,0,1,2.21872221,2.21872221,-0.42571235,11.6,96.8869688163301,3,-47
1042,-18.92,0.44896424,1,0.55599273,73.27686753,6,175,260,1,1,0,606,1,1,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,157.2,127,127,174,0.556615571378524,-30.2,-3,-0.969530192228581,-1,1.06648321145143,0,1,2.66768645,2.66768645,-0.44896424,11.6,97.2584078921286,3,-47
1043,-18.38,0.47285987,1,0.55196405,68.18306332,6,175,260,1,1,0,607,1,1,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,157.7,127,127,174,0.55258237864364,-30.7,-3,-0.969530192228581,-1,1.04709260760687,0,1,3.14054632,3.14054632,-0.47285987,11.6,97.631078124488,3,-47
1044,-17.85,0.49703082,1,0.55274874,63.07693217,6,175,260,1,1,0,608,1,1,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,158.3,127,127,174,0.553367950761254,-31.3,-3,-1.16343623067434,-1,1.02770200376229,0,1,3.63757714,3.63757714,-0.49703082,11.6,98.0006004764106,3,-47
1045,-17.33,0.5212523,2,0.55821126,58.09651797,6,175,260,1,1,0,610,1,1,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,158.7,127,127,174,0.558836582656768,-31.7,-3,-0.775624153782821,-1,1.00831139991773,0,1,4.15882944,4.15882944,-0.5212523,11.6,98.3635368685927,3,-47
1046,-16.83,0.54572883,2,0.56815891,53.28352816,6,175,260,1,1,0,612,1,1,0,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,159.2,127,127,174,0.568795381750991,-32.2,-3,-0.969530192228581,-1,0.969530192228581,0,1,4.70455827,4.70455827,-0.54572883,11.6,98.7226947476977,3,-47
1047,-16.34,0.57051406,2,0.5822874,48.67189283,6,175,260,1,1,0,614,1,1,1,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,159.7,127,127,174,0.582939701532838,-32.7,-3,-0.969530192228581,-1,0.950139588384007,0,1,5.27507233,5.27507233,-0.57051406,11.6,99.0809004319953,3,-47
1048,-15.82,0.59774873,2,0.60203425,43.97138358,6,175,260,1,1,0,616,1,1,1,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,160.2,127,127,174,0.602708665239971,-33.2,-3,-0.969530192228581,-1,1.00831139991772,0,1,5.87282106,5.87282106,-0.59774873,11.6,99.4669351189379,3,-47
1049,-15.35,0.62346614,2,0.6241961,39.9023696,7,175,260,1,1,0,618,1,1,1,0,0,15,0,0,5,127,174,1,0,0,0,0,0,0,160.6,127,127,174,0.624895344806144,-33.6,-3,-0.775624153782876,-1,0.911358380694868,0,1,6.4962872,6.4962872,-0.62346614,11.6,99.8247923851558,3,-47
1050,-14.9,0.64687319,2,0.81563883,79.33176291,8,175,260,1,1,0,620,1,1,1,0,0,15,0,0,6,174,174,1,0,0,0,0,0,0,161,132,174,174,42.0973101335534,-29,-3,8.91967776850294,-1,0.872577173005722,1,1,7.14316039,7.14316039,-0.64687319,42.79,0.157132447082817,4,0
1051,-14.47,0.66953329,2,0.80897738,75.95105117,8,175,260,1,1,0,622,1,1,1,0,0,15,0,0,6,174,174,1,0,0,0,0,0,0,161.4,132,174,174,42.0499784396992,-29.4,-3,-0.775624153782876,-1,0.83379596531658,0,1,7.81269368,7.81269368,-0.66953329,42.79,0.257328715034927,4,0
1052,-14.04,0.69320444,2,0.80542569,72.41554099,8,175,260,1,1,0,624,1,1,1,0,0,15,0,0,6,174,174,1,0,0,0,0,0,0,161.8,132,174,174,42.001069887897,-29.8,-3,-0.775624153782876,-1,0.833795965316583,0,1,8.50589812,8.50589812,-0.69320444,42.79,0.360364538764792,4,0
1053,-13.61,0.71830188,2,0.80540361,68.70043711,8,175,260,1,1,0,626,1,1,1,0,0,15,0,0,6,174,174,1,0,0,0,0,0,0,162.2,132,174,174,41.9498448393703,-30.2,-3,-0.775624153782821,-1,0.83379596531658,0,1,9.2242,9.2242,-0.71830188,42.79,0.467688018929596,4,0
1054,-13.27,0.73839332,2,0.80802115,65.76769635,8,175,260,1,1,0,628,1,2,1,0,0,15,0,0,6,174,174,1,0,0,0,0,0,0,162.5,132,174,174,41.9092135869976,-30.5,-3,-0.581718115337171,-1,0.659280530715435,0,1,9.96259332,9.96259332,-0.73839332,42.79,0.552458386257784,4,0
1055,-12.87,0.76345827,2,0.81445165,62.1902823,8,175,260,1,1,0,630,1,2,1,0,0,15,0,0,6,174,174,1,0,0,0,0,0,0,162.9,132,174,174,41.8590185373398,-30.9,-3,-0.775624153782876,-1,0.775624153782866,0,1,10.72605159,10.72605159,-0.76345827,42.79,0.656704835742073,4,0
1056,-12.5,0.78793787,2,0.82393253,58.80642101,9,175,260,1,1,0,632,1,2,1,0,0,15,0,0,6,174,174,1,0,0,0,0,0,0,163.3,132,174,174,41.8104932140392,-31.3,-3,-0.775624153782876,-1,0.717452342249149,0,1,11.51398946,11.51398946,-0.78793787,42.79,0.757011589622527,4,0
1057,-12.12,0.81314753,3,0.83675719,55.45135267,9,175,260,1,1,0,635,1,2,1,1,1,15,0,0,6,174,174,2,0,0,0,0,0,0,163.6,132,174,174,41.7609514164155,-31.6,-3,-0.581718115337116,-1,0.736842946093723,0,1,12.32713699,10,-0.81314753,42.79,0.858982684121356,4,0
1058,-11.78,0.83778619,3,0.85209069,52.32192157,9,175,260,1,1,0,638,1,2,1,2,1,15,0,0,6,174,174,2,0,0,0,0,0,0,163.9,132,174,174,41.7130129465466,-31.9,-3,-0.581718115337171,-1,0.659280530715435,0,1,13.16492318,10,-0.83778619,42.79,0.957174254433792,4,0
1059,-11.43,0.86312447,3,0.87046883,49.25687159,9,175,260,1,1,0,641,1,2,1,3,1,15,0,0,6,174,174,2,0,0,0,0,0,0,164.3,132,174,174,41.664051416662,-32.3,-3,-0.775624153782876,-1,0.678671134560006,0,1,14.02804765,10,-0.86312447,42.79,1.05712266468587,4,0
1060,-11.04,0.89025526,3,1.00651835,79.6175094,10,175,260,1,1,0,644,1,2,1,4,1,15,0,0,6,174,174,2,0,0,0,0,0,0,164.6,142,174,174,41.6073797128948,-22.6,-3,18.8088857292345,-1,0.756233549938295,0,1,14.91830291,10,-0.89025526,42.79,1.53151508473623,4,0
1061,-10.72,0.90811918,3,1.00225417,76.83782402,10,175,260,1,1,0,647,1,2,1,5,1,15,0,0,6,174,174,2,0,0,0,0,0,0,164.9,142,174,174,41.5590042199442,-22.9,-3,-0.581718115337171,-1,0.620499323026289,0,1,15.82642209,10,-0.90811918,42.79,1.6381793291154,4,0
1062,-10.41,0.92631326,3,1.00059671,74.02334909,10,175,260,1,1,0,650,1,2,1,6,1,15,0,0,6,174,174,2,0,0,0,0,0,0,165.2,142,174,174,41.5102915597794,-23.2,-3,-0.581718115337116,-1,0.601108719181721,0,1,16.75273535,10,-0.92631326,42.79,1.74531026086087,4,0
1063,-10.12,0.94419295,3,1.00153919,71.2896649,10,175,260,1,1,0,653,1,2,1,7,1,15,0,0,6,174,174,2,0,0,0,0,0,0,165.5,142,174,174,41.4629774973273,-23.5,-3,-0.581718115337171,-1,0.562327511492579,0,1,17.6969283,10,-0.94419295,42.79,1.84908531562915,4,0
1064,-9.82,0.96293232,3,1.00515735,68.47334364,10,175,260,1,1,0,656,1,2,2,8,1,15,0,0,6,174,174,2,0,0,0,0,0,0,165.8,142,174,174,41.4139661335663,-23.8,-3,-0.581718115337171,-1,0.581718115337147,0,1,18.65986062,10,-0.96293232,42.79,1.9562886525959,4,0
1065,-9.53,0.98230618,3,1.01155357,65.61872598,10,175,260,1,1,0,659,1,2,2,9,1,15,0,0,6,174,174,2,0,0,0,0,0,0,166,142,174,174,41.3637463012152,-24,-3,-0.387812076891411,-1,0.562327511492579,0,1,19.6421668,10,-0.98230618,42.79,2.06591467344817,4,0
1066,-9.26,1.00125185,4,1.02033651,62.90656813,11,175,260,1,1,0,663,1,3,2,10,1,15,0,0,6,174,174,3,0,0,0,0,0,0,166.3,142,174,174,41.3152348569155,-24.3,-3,-0.581718115337171,-1,0.523546303803433,0,1,20.64341865,10,-1.00125185,42.79,2.17148716814802,4,0
1067,-8.99,1.02022707,4,1.03145292,60.26857019,11,175,260,1,1,0,667,1,3,2,11,2,15,0,0,6,174,174,3,0,0,0,0,0,0,166.5,142,174,174,41.267059394818,-24.5,-3,-0.387812076891411,-1,0.523546303803433,0,1,21.66364572,10,-1.02022707,42.79,2.27611157133407,4,0
1068,-8.73,1.03972297,4,1.04514969,57.64908325,11,175,260,1,1,0,671,1,3,2,12,2,15,0,0,6,174,174,3,0,0,0,0,0,0,166.8,142,174,174,41.2179853744057,-24.8,-3,-0.581718115337171,-1,0.504155699958862,0,1,22.70336869,10,-1.03972297,42.79,2.38246243320374,4,0
1069,-8.48,1.05378582,4,1.14143917,84.40620887,12,175,260,1,1,0,675,1,3,2,13,2,15,0,0,6,174,174,3,0,0,0,0,0,0,167,152,174,174,41.16949777537,-15,-2,19.0027917676802,-1,0.484765096114291,0,1,23.75715451,10,-1.05378582,42.79,2.91401881782212,4,0
1070,-8.24,1.06528701,4,1.13494208,81.98385421,12,175,260,1,1,0,679,1,3,2,14,2,15,0,0,6,174,174,3,0,0,0,0,0,0,167.3,152,174,174,41.1212205937812,-15.3,-3,-0.581718115337171,-1,0.465374492269719,0,1,24.82244152,10,-1.06528701,42.79,3.02447310275112,4,0
1071,-8,1.07727016,4,1.13068061,79.48717048,12,175,260,1,1,0,683,1,3,2,15,2,15,0,0,6,174,174,3,0,0,0,0,0,0,167.5,152,174,174,41.0719317252626,-15.5,-3,-0.387812076891411,-1,0.465374492269719,0,1,25.89971168,10,-1.07727016,42.79,3.13703685625101,4,0
1072,-7.76,1.08963095,4,1.12865956,76.91789257,12,175,260,1,1,0,687,1,3,2,16,2,15,0,0,6,174,174,3,0,0,1,0,0,0,167.7,152,174,174,41.0214873207551,-15.7,-3,-0.387812076891411,-1,0.465374492269719,0,1,26.98934263,10,-1.08963095,42.79,3.25215697715294,4,0
